familyId,family,reason,shopCode,name,status,reviewReason,detectedFamily,neighborTarget,neighborShare,confidence,evidence
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00718,"Вкладыши Калина 11194 шатун. 0,25",MANUAL_REVIEW,no_candidate,other,,0.2759,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00727,"Цепь моторная Нива 21214 ""Фенокс""",MANUAL_REVIEW,no_candidate,other,,0.2174,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00732,Реверс пластиковый ВАЗ 2111-1008600-02,MANUAL_REVIEW,no_candidate,other,,0.36,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00742,"Маховик Веста, X-RAY дв. 1.8 21176-100511500",MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00745,"Моторокомплект 21116-1004014-К ""С"" МД",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,ДВ-00746,"Моторокомплект 11182-1004014 ""D""",DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00747,"Моторокомплект 11182-1004018 ""D"" МД (Эксперт)",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00756,Гидрокомпенсаторы 16 кл.дв. ВАЗ (оригинал),MANUAL_REVIEW,no_candidate,other,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00765,Атсорбер Веста,MANUAL_REVIEW,no_candidate,other,,0.2778,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00004,Иглы пер. вала Москвич 2140,MANUAL_REVIEW,no_candidate,other,,0.1456,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00037,Втулки шатунные 2140 (комплект),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ЗЧМ-00040,Диафрагма вакуума 2140,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
starter_ignition_electrical_partial,Starter/ignition electrical parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00060,Контакты Москвич (Турция),MANUAL_REVIEW,no_candidate,other,,0.1504,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
suspension_steering_partial_context,Suspension/steering parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00065,Втулка маятника Москвич,MANUAL_REVIEW,no_candidate,bushings,,0.1471,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
starter_ignition_electrical_partial,Starter/ignition electrical parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00072,Уголёк трамблера Москвич,MANUAL_REVIEW,no_candidate,ignition_distributor,,0.1504,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
vehicle_model_only_or_legacy_part,Vehicle-model-only or legacy part without function,name_lacks_destination_context,ЗЧМ-00078,Контактная группа Москвич,MANUAL_REVIEW,no_candidate,other,,0.1418,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
vehicle_model_only_or_legacy_part,Vehicle-model-only or legacy part without function,name_lacks_destination_context,ЗЧМ-00083,Успокоитель Москвич,MANUAL_REVIEW,no_candidate,other,,0.146,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
vehicle_model_only_or_legacy_part,Vehicle-model-only or legacy part without function,name_lacks_destination_context,ЗЧМ-00085,Роккер Москвич (8 шт комплект),MANUAL_REVIEW,no_candidate,other,,0.146,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00087,Синхронизатор Москвич,MANUAL_REVIEW,no_candidate,other,,0.146,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00088,Ползунок коробки Москвич,MANUAL_REVIEW,no_candidate,other,,0.1567,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00090,Цепь моторная Москвич,MANUAL_REVIEW,no_candidate,other,,0.1515,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ЗЧМ-00112,Валик коробки 2141,MANUAL_REVIEW,no_candidate,other,,0.625,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
vehicle_model_only_or_legacy_part,Vehicle-model-only or legacy part without function,name_lacks_destination_context,ЗЧМ-00113,Стопор крестовины Москвич,MANUAL_REVIEW,no_candidate,other,,0.1504,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
