scope,status,shopCode,name,category,subcategory,confidence,source,family,detectedFamily,reviewReason,evidence,neighborTarget,neighborShare,neighborExamples
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00610,"Трубки от б/бака Лада-Гранта, 2 шт",,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2727,ДВ-00559 Радиатор ЛАДА-Гранта 2190 | ДВ-00364 Термостат Лада-Гранта | ДВ-00566 Термостат Лада-Гранта 2190
new_or_unconfirmed,GROUP_REVIEW,ДВ-00612,ДМРВ Калина 11180-1130010-00,elektrika,datchiki,0.87,weak_group_candidate,Датчики,sensors,group_confirmation,family:sensor | token:дмрв | validation:normalizer:4:useful_tokens,,0.2581,"ДВ-00391 Кронштейн двигателя Калина прав. | ДВ-00390 Кронштейн двигателя Калина лев. | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00657 Кольца поршневые ДЗВ 194 (76,5) Калина дв | ДВ-00619 Поршни СТК Калина 11194 - 77.0"
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00614,Регулятор давления топлива 2110,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.5385,ТСГ-00217 Регулятор давления тормозов ГАЗ-2410 с т | ТСГ-00158 Регулятор давления тормозов ГАЗ-2217 | ТС-00222 Регулятор давления тормозов 2108 в сборе | ТСГ-00294 Регулятор давления пневмотормозов КАМАЗ | ТСГ-00425 Регулятор давления КАМАЗ
new_or_unconfirmed,GROUP_REVIEW,ДВ-00615,"Кольца Прима 76,5",dvigatel-i-transmissiya,detali-dvigatelya,0.94,similarity,Похожие активные товары,rings,neighbor_group_confirmation,neighbor:active-neighbor:100% | token:кольца | token:дв- | token:прима,dvigatel-i-transmissiya/detali-dvigatelya,1,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора | ДВ-00086 Кольца поршневые 2101-08 | ДВ-00085 Кольца поршневые 2101-08 | ДВ-00084 Кольца поршневые 2101-08"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00616,"Кольца Прима 77,0",dvigatel-i-transmissiya,detali-dvigatelya,0.94,similarity,Похожие активные товары,rings,neighbor_group_confirmation,neighbor:active-neighbor:100% | token:кольца | token:дв- | token:прима,dvigatel-i-transmissiya/detali-dvigatelya,1,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора | ДВ-00086 Кольца поршневые 2101-08 | ДВ-00085 Кольца поршневые 2101-08 | ДВ-00084 Кольца поршневые 2101-08"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00617,"Кольца ВАЗ - 76,5",ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,rings,group_confirmation,family:other_products_fittings | token:кольца | validation:normalizer:3:useful_tokens,,0.4,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00524 Шестерня кол. вала ВАЗ дв. 1.6 | ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00232 Клапана ВАЗ 2110 | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора"
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00624,Поддон Гранта 21902 (алюм.),,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4,"ДВ-00473 Бачок расширительный ЛАДА-Калина, Гранта | ДВ-00644 Радиатор 2191 Гранта охлаждения с 2015 г. | ДВ-00643 Радиатор 2191 (Гранта и Калина) с 2015 г. | ДВ-00632 Радиатор Гранта н. обр. с 2015 г."
new_or_unconfirmed,GROUP_REVIEW,ДВ-00627,Тарелки клапанов ВАЗ 2112 16 кл. (к-т),dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,other,group_confirmation,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | phrase:тарелки клапанов | validation:normalizer:6:useful_tokens,,0.4286,ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00232 Клапана ВАЗ 2110 | ДВ-00448 Шестерня кол. вала 16 кл. дв. ВАЗ
new_or_unconfirmed,GROUP_REVIEW,ДВ-00628,"Тарелки клапанов ВАЗ 2108 8 кл. (к-т, 2)",dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,other,group_confirmation,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | phrase:тарелки клапанов | validation:normalizer:6:useful_tokens,,0.4286,ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00232 Клапана ВАЗ 2110 | ДВ-00448 Шестерня кол. вала 16 кл. дв. ВАЗ
new_or_unconfirmed,GROUP_REVIEW,ДВ-00629,"Тарелки клапанов 2101-07 (к-т, 3 шт)",dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,other,group_confirmation,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | phrase:тарелки клапанов | validation:normalizer:5:useful_tokens,,0.375,"ДВ-00558 Кронштейн двигателя Нива (к-т 2 шт) | ДВ-00265 Пыльники двигателя Шеви-Нива (к-т, 2 шт) | ДВ-00256 Втулки клапанов 16-клапанного двигателя | ДВ-00043 Пальцы поршневые к-т | ДВ-00487 Пальцы поршневые Лада-Приора (к-т)"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00631,Клапаны 2108 SM-1500,dvigatel-i-transmissiya,detali-dvigatelya,0.879,weak_group_candidate,Детали двигателя,other,group_confirmation,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:кл | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00637,Трубки кондиционера до 2015 г. (к-т) 2190,,,0,no_match,no_match,conditioner_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2857,"ДВ-00558 Кронштейн двигателя Нива (к-т 2 шт) | ДВ-00265 Пыльники двигателя Шеви-Нива (к-т, 2 шт) | ДВ-00043 Пальцы поршневые к-т | ДВ-00487 Пальцы поршневые Лада-Приора (к-т) | ДВГ-00262 Трубки топлив. бака 250 л (к-т)"
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00638,Трубки кондиционера Приора 2170 (к-т),,,0,no_match,no_match,conditioner_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2941,"ДВ-00335 Топливопровод 2110 инжектор (к-т) | ДВ-00312 Трубки бензопровода 2110 16 клап. (2 шт) | ДВ-00311 Трубки бензопровода 2110 8 клап. (2 шт) | ДВ-00633 Топливопровод 21043 инж. (к-т, 2 шт) | ДВ-00552 Топливопровод 2107 инжектор (к-т)"
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00639,Трубки кондиционера Калина ст. обр. (к-т),,,0,no_match,no_match,conditioner_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.25,ДВ-00537 Кронштейн генератора 2110 ст. обр.
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00640,Трубки кондиционера Нива Урбан (к-т),,,0,no_match,no_match,conditioner_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.1429,ДВ-00749 Фильтр салонный Нива Урбан 21214
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00641,Трубки кондиционера Нива 2123 ст. обр. (к,,,0,no_match,no_match,conditioner_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.3571,ДВ-00227 Раздатка Нива | ХС-00329 Шрус внутренний Нива 2121 лев. ст. обр. | ХС-00260 Шрус внутр. Нива 2121 прав. ст. обр. | ХС-00318 Полуоси Нива 2121 ст. обр. | ХС-00466 Шрус наружный Нива Фенокс 2121 ст. обр.
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00642,Трубки кондиционера Шеви Нива 2123 н. обр,,,0,no_match,no_match,conditioner_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.25,ДВ-00242 Шкив генератора Шеви Нива
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00645,К-т трубок кондиционера Калина после 2015,,,0,no_match,no_match,conditioner_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4,ДВ-00384 Радиатор Калина 1118 | ДВ-00634 Радиатор Калина 1119
new_or_unconfirmed,GROUP_REVIEW,ДВ-00665,Клапаны SM 2101-07,dvigatel-i-transmissiya,detali-dvigatelya,0.879,weak_group_candidate,Детали двигателя,other,group_confirmation,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:кл | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,ДВ-00666,Адсорбер Лада Веста,dvigatel-i-transmissiya,toplivnaya-sistema,0.86,weak_group_candidate,Узлы топливной системы,other,group_confirmation,family:fuel_management | token:адсорбер | validation:normalizer:4:useful_tokens,,0.1765,ДВ-00246 Электробензонасос Лада Веста (мотор) | ДВ-00216 Сетка б/насоса Лада Веста | ДВ-00763 Рем. к-т бензонасоса Веста (к-т) | ДВ-00761 Колба б/насоса Веста | ДВ-00780 Трубка помпы Веста
new_or_unconfirmed,AUTO_READY,ДВ-00669,Кронштейн Лада Веста № 21129-1041132-00,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other,other_products_fallback,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:5:useful_tokens,,0.1714,ДВ-00165 Кронштейн двигателя 2110 нижний | ДВ-00128 Кронштейн двигателя 21082 нижний | ДВ-00122 Кронштейн двигателя 2112 верхний | ДВ-00744 Кронштейн двигателя 2110-1001157 16 кл. | ДВ-00622 Кронштейн двигателя левый ЛАДА-Гранта
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00670,Регулятор давления топлива Веста,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.1667,ДВ-00777 Маслоприёмник ВЕСТА металл | ДВ-00776 Маслоприёмник ВЕСТА пластик
